BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop,WBcode,region_code
71,Colombia,1965,MF,15,999,27.7,56.9,19.1,13.7,2.8,1.6,1.5,3.4298,2.6679,0.7005,0.0613,10439,COL,Latin America and the Caribbean
71,Colombia,1970,MF,15,999,23.4,56.5,19.7,17.9,3.8,2.2,1.7,3.9167,2.9124,0.9264,0.078,12242,COL,Latin America and the Caribbean
71,Colombia,1975,MF,15,999,20.1,55.2,20.1,21.9,4.5,2.8,2.1,4.3534,3.1192,1.136,0.0982,14365,COL,Latin America and the Caribbean
71,Colombia,1980,MF,15,999,16.8,53.3,20.1,25.4,5.6,4.5,4.1,4.9017,3.3297,1.3994,0.1726,16880,COL,Latin America and the Caribbean
71,Colombia,1985,MF,15,999,13.5,51.2,20.7,29.2,7.4,6.2,5.6,5.4952,3.5695,1.6894,0.2363,19685,COL,Latin America and the Caribbean
71,Colombia,1990,MF,15,999,11.9,47.7,19.9,32.2,9.7,8.2,7.4,5.9931,3.7081,1.9723,0.3127,22368,COL,Latin America and the Caribbean
71,Colombia,1995,MF,15,999,11.7,42.5,18.3,36.3,14,9.5,8.6,6.474,3.8083,2.3027,0.363,25272,COL,Latin America and the Caribbean
71,Colombia,2000,MF,15,999,9.6,43,24.4,37.8,20.5,9.6,8.6,6.9133,4.0545,2.4945,0.3643,28315,COL,Latin America and the Caribbean
71,Colombia,2005,MF,15,999,7.4,46.3,29,38.4,29.2,7.7,6.2,7.0492,4.189,2.5827,0.2775,31465,COL,Latin America and the Caribbean
71,Colombia,2010,MF,15,999,5,42,27.8,44.4,35,8.5,7.7,7.6935,4.3877,2.9831,0.3227,34853,COL,Latin America and the Caribbean
51,Costa Rica,1950,MF,15,999,20.4,71.5,18,6.5,2.3,1.6,1.1,3.5471,3.1714,0.3216,0.054,593,CRI,Latin America and the Caribbean
51,Costa Rica,1955,MF,15,999,18.9,71.1,20,8,2.9,2,1.4,3.7955,3.3313,0.396,0.0682,655,CRI,Latin America and the Caribbean
51,Costa Rica,1960,MF,15,999,18.6,70.1,20.6,9,3.2,2.4,1.7,3.9332,3.4006,0.4523,0.0803,735,CRI,Latin America and the Caribbean
51,Costa Rica,1965,MF,15,999,17.9,69,21.9,10.3,3.7,2.7,1.9,4.1218,3.5091,0.5206,0.0921,846,CRI,Latin America and the Caribbean
51,Costa Rica,1970,MF,15,999,17.5,69.1,14.6,10.7,3.9,2.7,1.8,3.9381,3.3146,0.5339,0.0895,1005,CRI,Latin America and the Caribbean
51,Costa Rica,1975,MF,15,999,12.1,64.9,23.5,17.6,7.2,5.4,3.6,5.1542,4.0309,0.9427,0.1806,1201,CRI,Latin America and the Caribbean
51,Costa Rica,1980,MF,15,999,9.3,62.3,37.1,20.8,8.4,7.7,4.6,6.1133,4.6902,1.1763,0.2468,1461,CRI,Latin America and the Caribbean
51,Costa Rica,1985,MF,15,999,6.8,57.6,37.7,25.6,11.5,10.1,6.2,6.824,4.9976,1.5013,0.325,1727,CRI,Latin America and the Caribbean
51,Costa Rica,1990,MF,15,999,5.8,54.6,37.6,27.3,13,12.3,7.8,7.2375,5.1426,1.6937,0.4011,1972,CRI,Latin America and the Caribbean
51,Costa Rica,1995,MF,15,999,5.3,50.9,35.2,29.2,14.4,14.5,9.2,7.5751,5.2091,1.8921,0.4739,2277,CRI,Latin America and the Caribbean
51,Costa Rica,2000,MF,15,999,4.5,43.3,30.4,37.1,18.7,15.1,9.7,8.0807,5.3434,2.2416,0.4957,2679,CRI,Latin America and the Caribbean
51,Costa Rica,2005,MF,15,999,4,42.8,28,38.7,18.8,14.5,9.3,8.0506,5.3159,2.2606,0.4741,3100,CRI,Latin America and the Caribbean
51,Costa Rica,2010,MF,15,999,2.6,37.3,27.8,43.9,23.1,16.2,10.3,8.6791,5.5588,2.5893,0.531,3463,CRI,Latin America and the Caribbean
155,Cuba,1950,MF,15,999,25.4,69.9,28.5,3.4,1.3,1.4,1,3.5615,3.2409,0.2733,0.0473,3754,CUB,Latin America and the Caribbean
155,Cuba,1955,MF,15,999,24.3,69.9,28.4,4.5,1.7,1.4,1,3.6798,3.3031,0.3288,0.0479,4140,CUB,Latin America and the Caribbean
155,Cuba,1960,MF,15,999,21.7,67.9,30.8,8.7,3.3,1.7,1.1,4.2071,3.5865,0.5651,0.0555,4589,CUB,Latin America and the Caribbean
155,Cuba,1965,MF,15,999,18.7,65.8,31.5,13.6,5.1,2,1.3,4.7551,3.8548,0.8345,0.0657,4963,CUB,Latin America and the Caribbean
155,Cuba,1970,MF,15,999,13,63.6,32.7,20.7,7.9,2.7,1.8,5.6361,4.2934,1.2528,0.0899,5347,CUB,Latin America and the Caribbean
155,Cuba,1975,MF,15,999,7.8,58.7,31.3,30,11.7,3.6,2.5,6.6381,4.713,1.8033,0.1217,5797,CUB,Latin America and the Caribbean
155,Cuba,1980,MF,15,999,2.7,38.5,22.1,53.4,21.9,5.3,3.5,8.6809,5.34,3.1647,0.1762,6565,CUB,Latin America and the Caribbean
155,Cuba,1985,MF,15,999,3.6,36.7,21.4,54.3,23.4,5.4,3.5,8.7632,5.3301,3.2556,0.1775,7381,CUB,Latin America and the Caribbean
155,Cuba,1990,MF,15,999,3.5,30.6,18.5,59.8,27.3,6.2,4,9.2746,5.4286,3.6427,0.2033,8116,CUB,Latin America and the Caribbean
155,Cuba,1995,MF,15,999,3.5,26.5,16.4,63.8,30.8,6.2,4.2,9.5385,5.4849,3.8456,0.2081,8447,CUB,Latin America and the Caribbean
155,Cuba,2000,MF,15,999,3.5,22.9,14.4,67.1,32.6,6.6,4.6,9.7551,5.5379,3.9944,0.2228,8771,CUB,Latin America and the Caribbean
155,Cuba,2005,MF,15,999,3.2,19.4,12.5,67.8,34,9.7,6.6,10.141,5.6033,4.2115,0.3262,9120,CUB,Latin America and the Caribbean
155,Cuba,2010,MF,15,999,2.9,16.3,10.7,66,34,14.8,10.2,10.5936,5.6589,4.4343,0.5004,9379,CUB,Latin America and the Caribbean
53,Dominican Rep.,1950,MF,15,999,41.1,55.3,15,3,0.5,0.6,0.3,2.5117,2.3257,0.1669,0.0191,1296,DOM,Latin America and the Caribbean
53,Dominican Rep.,1955,MF,15,999,39.9,56.5,15.3,3,0.5,0.7,0.3,2.56,2.3718,0.1683,0.0199,1500,DOM,Latin America and the Caribbean
53,Dominican Rep.,1960,MF,15,999,35,61,16.2,3.2,0.6,0.7,0.4,2.7594,2.5547,0.1836,0.0212,1747,DOM,Latin America and the Caribbean
53,Dominican Rep.,1965,MF,15,999,33.2,52.7,8.1,12.9,2.3,1.2,0.4,3.3433,2.674,0.6372,0.032,2035,DOM,Latin America and the Caribbean
53,Dominican Rep.,1970,MF,15,999,31.3,44.8,5,22,4.1,1.9,0.4,4.0506,2.9294,1.0747,0.0465,2403,DOM,Latin America and the Caribbean
53,Dominican Rep.,1975,MF,15,999,27.7,44.4,5.3,25.1,4.8,2.8,0.6,4.5035,3.1672,1.268,0.0683,2864,DOM,Latin America and the Caribbean
53,Dominican Rep.,1980,MF,15,999,23.6,43.5,5.7,28.6,5.7,4.3,0.9,5.0701,3.45,1.5152,0.1049,3317,DOM,Latin America and the Caribbean
53,Dominican Rep.,1985,MF,15,999,21.1,42.2,6,30.6,6.4,6.1,1.3,5.5159,3.6485,1.7179,0.1494,3956,DOM,Latin America and the Caribbean
53,Dominican Rep.,1990,MF,15,999,17.8,41.3,6.3,32.2,7.1,8.7,1.9,5.9581,3.883,1.863,0.2121,4542,DOM,Latin America and the Caribbean
53,Dominican Rep.,1995,MF,15,999,14.4,41.8,6.9,32.9,7.7,10.9,2.4,6.3191,4.0901,1.9639,0.2651,5129,DOM,Latin America and the Caribbean
53,Dominican Rep.,2000,MF,15,999,11.8,41.8,7.5,33.4,8.2,13.1,2.9,6.6537,4.2654,2.0694,0.3188,5713,DOM,Latin America and the Caribbean
53,Dominican Rep.,2005,MF,15,999,9.6,40.8,7.9,34.4,8.9,15.2,3.4,7.0133,4.437,2.2046,0.3718,6298,DOM,Latin America and the Caribbean
53,Dominican Rep.,2010,MF,15,999,7.7,39.4,8.3,35.1,9.5,17.9,3.9,7.403,4.6062,2.361,0.4358,6925,DOM,Latin America and the Caribbean
72,Ecuador,1950,MF,15,999,47,46.6,14.8,5.6,2.6,0.8,0.4,2.5453,2.2268,0.2946,0.0239,2051,ECU,Latin America and the Caribbean
72,Ecuador,1955,MF,15,999,40.3,51.5,14.2,7.2,3.3,1,0.5,2.8699,2.4619,0.3775,0.0305,2251,ECU,Latin America and the Caribbean
72,Ecuador,1960,MF,15,999,33.7,56.2,14.2,8.9,4.1,1.2,0.6,3.2182,2.7187,0.4633,0.0363,2510,ECU,Latin America and the Caribbean
72,Ecuador,1965,MF,15,999,31.1,56.2,26.3,11,5.1,1.7,0.8,3.8737,3.2369,0.5854,0.0515,2846,ECU,Latin America and the Caribbean
72,Ecuador,1970,MF,15,999,28.6,55.7,33.1,13.3,6.1,2.4,1.1,4.4017,3.6064,0.7255,0.0698,3319,ECU,Latin America and the Caribbean
72,Ecuador,1975,MF,15,999,25.6,54.5,35.8,16.8,7.5,3.1,1.3,4.9113,3.9042,0.918,0.0891,3879,ECU,Latin America and the Caribbean
72,Ecuador,1980,MF,15,999,19.6,48.4,34.6,24.9,11.9,7.1,3.6,6.1532,4.4109,1.529,0.2133,4553,ECU,Latin America and the Caribbean
72,Ecuador,1985,MF,15,999,18.5,43.9,32.3,27.5,13.9,10.1,4.6,6.6871,4.5439,1.85,0.2932,5352,ECU,Latin America and the Caribbean
72,Ecuador,1990,MF,15,999,16.8,40.8,30.7,30.8,16.2,11.6,5.8,7.1471,4.6895,2.1081,0.3495,6271,ECU,Latin America and the Caribbean
72,Ecuador,1995,MF,15,999,17.4,39.6,30.5,29.8,16.3,13.1,6.2,7.2385,4.6807,2.1704,0.3874,7247,ECU,Latin America and the Caribbean
72,Ecuador,2000,MF,15,999,18.6,38.9,30.4,28.5,16.3,14,7,7.2292,4.6283,2.1821,0.4189,8066,ECU,Latin America and the Caribbean
72,Ecuador,2005,MF,15,999,16.5,36.3,28.8,32,17.9,15.2,7.4,7.6467,4.7852,2.4098,0.4517,8944,ECU,Latin America and the Caribbean
72,Ecuador,2010,MF,15,999,14.3,34.2,27.5,35.1,20.1,16.4,7.9,8.0651,4.9396,2.6394,0.4861,9893,ECU,Latin America and the Caribbean
54,El Salvador,1950,MF,15,999,64.2,32.1,6.3,3.3,1.3,0.4,0.2,1.5292,1.3729,0.1444,0.0119,1110,SLV,Latin America and the Caribbean
54,El Salvador,1955,MF,15,999,61.2,34,5.9,4.4,1.7,0.4,0.2,1.6867,1.4869,0.1871,0.0128,1233,SLV,Latin America and the Caribbean
54,El Salvador,1960,MF,15,999,56.2,37.3,6.2,6.2,2.4,0.4,0.2,1.969,1.7,0.256,0.013,1390,SLV,Latin America and the Caribbean
54,El Salvador,1965,MF,15,999,51.2,40.2,8.8,7.5,2.8,1.1,0.6,2.3582,1.9867,0.3367,0.0348,1609,SLV,Latin America and the Caribbean
54,El Salvador,1970,MF,15,999,45.1,44,11.3,9,3.4,1.9,1,2.7984,2.3116,0.4302,0.0566,1927,SLV,Latin America and the Caribbean
54,El Salvador,1975,MF,15,999,39.7,47.5,14,9.3,3.4,3.3,2.2,3.2287,2.6042,0.5134,0.111,2241,SLV,Latin America and the Caribbean
54,El Salvador,1980,MF,15,999,35,50.3,15.9,10.5,3.8,4,2.8,3.5771,2.8525,0.5894,0.1351,2525,SLV,Latin America and the Caribbean
54,El Salvador,1985,MF,15,999,32.9,50.6,17.2,11.8,4.3,4.6,2.7,4.1532,3.318,0.6883,0.1468,2693,SLV,Latin America and the Caribbean
54,El Salvador,1990,MF,15,999,30.3,51.3,18.3,12.5,4.6,5.9,4.4,4.6759,3.755,0.7141,0.2068,3025,SLV,Latin America and the Caribbean
54,El Salvador,1995,MF,15,999,25.5,48.3,18.3,18.5,7.1,7.4,5.4,5.5995,4.4186,0.9233,0.2575,3547,SLV,Latin America and the Caribbean
54,El Salvador,2000,MF,15,999,20.5,44,17,26.5,11.2,8.8,5.6,6.5656,5.0929,1.1849,0.2877,4046,SLV,Latin America and the Caribbean
54,El Salvador,2005,MF,15,999,16.3,42.4,18.4,32.2,14.7,9.1,5.9,7.3353,5.7093,1.3253,0.3007,4542,SLV,Latin America and the Caribbean
54,El Salvador,2010,MF,15,999,11.7,40.4,18.2,37.7,18.2,10.2,7.7,7.9669,5.9612,1.6481,0.3576,5076,SLV,Latin America and the Caribbean
56,Guatemala,1950,MF,15,999,69.3,27.9,5.8,2.5,1.5,0.4,0.2,1.3354,1.1823,0.1419,0.0112,1743,GTM,Latin America and the Caribbean
56,Guatemala,1955,MF,15,999,69.5,26.9,6.1,3,1.8,0.5,0.3,1.3974,1.2039,0.1775,0.016,1975,GTM,Latin America and the Caribbean
56,Guatemala,1960,MF,15,999,69.3,26.5,6.1,3.5,1.9,0.7,0.4,1.4538,1.2296,0.2031,0.0211,2244,GTM,Latin America and the Caribbean
56,Guatemala,1965,MF,15,999,68.8,26.4,6.6,4.1,2.1,0.7,0.4,1.5263,1.2772,0.2281,0.0211,2594,GTM,Latin America and the Caribbean
56,Guatemala,1970,MF,15,999,65.6,28,6.9,5.5,2.9,0.9,0.5,1.762,1.4292,0.3044,0.0284,2999,GTM,Latin America and the Caribbean
56,Guatemala,1975,MF,15,999,61.3,30.6,7.5,7,3.7,1.1,0.7,2.0558,1.6317,0.3876,0.0365,3425,GTM,Latin America and the Caribbean
56,Guatemala,1980,MF,15,999,47.7,40.1,10.9,10.2,5.4,2,1.4,2.9077,2.2571,0.5835,0.0671,3828,GTM,Latin America and the Caribbean
56,Guatemala,1985,MF,15,999,43.7,43,13.7,11,6,2.2,1.4,3.2112,2.4954,0.6435,0.0723,4302,GTM,Latin America and the Caribbean
56,Guatemala,1990,MF,15,999,39.3,45.3,14.8,12.9,7.3,2.5,1.6,3.5661,2.7271,0.7574,0.0816,4859,GTM,Latin America and the Caribbean
56,Guatemala,1995,MF,15,999,35.7,47.2,15.6,14.4,8.7,2.7,1.7,3.8582,2.9115,0.857,0.0896,5492,GTM,Latin America and the Caribbean
56,Guatemala,2000,MF,15,999,33.6,47.2,16.1,16.4,10.9,2.8,1.8,4.1293,3.051,0.987,0.0913,6244,GTM,Latin America and the Caribbean
56,Guatemala,2005,MF,15,999,32.4,50.5,18.3,14.6,7.9,2.5,1.5,3.9914,3.0875,0.8234,0.0805,7154,GTM,Latin America and the Caribbean
56,Guatemala,2010,MF,15,999,23.3,52.9,19.4,21.7,12.7,2.2,1.2,4.8033,3.6015,1.1348,0.067,8298,GTM,Latin America and the Caribbean
73,Guyana,1950,MF,15,999,17.2,77.4,45.5,4.9,1.8,0.5,0.3,4.3384,4.01,0.3132,0.0151,249,GUY,Latin America and the Caribbean
73,Guyana,1955,MF,15,999,15.7,77.6,45.6,6.1,2.3,0.6,0.3,4.5155,4.1024,0.3943,0.0188,266,GUY,Latin America and the Caribbean
73,Guyana,1960,MF,15,999,13.3,77.3,45.7,8.8,3.3,0.7,0.4,4.8301,4.2575,0.5516,0.021,292,GUY,Latin America and the Caribbean
73,Guyana,1965,MF,15,999,10.9,75.6,44.8,12.8,4.7,0.7,0.4,5.2307,4.4237,0.7848,0.0221,341,GUY,Latin America and the Caribbean
73,Guyana,1970,MF,15,999,8.4,73.5,43.1,17.3,6.4,0.7,0.4,5.6509,4.5826,1.0465,0.0218,370,GUY,Latin America and the Caribbean
73,Guyana,1975,MF,15,999,6.8,71.1,41.5,20.9,8,1.3,0.6,6.0376,4.7075,1.2931,0.037,409,GUY,Latin America and the Caribbean
73,Guyana,1980,MF,15,999,5.6,67,39,25.9,10.6,1.6,0.7,6.4859,4.8258,1.6145,0.0456,450,GUY,Latin America and the Caribbean
73,Guyana,1985,MF,15,999,5.7,61.6,35.9,31.4,13.4,1.3,0.6,6.8549,4.887,1.9294,0.0384,459,GUY,Latin America and the Caribbean
73,Guyana,1990,MF,15,999,6.1,57.8,33.6,35.1,15.7,1.2,0.6,7.0693,4.9177,2.1167,0.035,461,GUY,Latin America and the Caribbean
73,Guyana,1995,MF,15,999,6.2,50,29,43.1,20,0.7,0.4,7.5878,4.9988,2.5668,0.0222,487,GUY,Latin America and the Caribbean
73,Guyana,2000,MF,15,999,6.3,42.6,24.8,51,24.2,0.1,0.1,8.0942,5.088,3.0031,0.003,516,GUY,Latin America and the Caribbean
73,Guyana,2005,MF,15,999,5.9,36.8,21.3,57,28.3,0.2,0.1,8.5857,5.1809,3.3979,0.0069,532,GUY,Latin America and the Caribbean
73,Guyana,2010,MF,15,999,4.8,32,18.6,62.3,31.6,0.9,0.5,8.9626,5.3101,3.6237,0.0288,545,GUY,Latin America and the Caribbean
57,Haiti,1950,MF,15,999,89.8,7.6,2.6,2.5,1,0.2,0.1,0.5936,0.463,0.1253,0.0053,2059,HTI,Latin America and the Caribbean
57,Haiti,1955,MF,15,999,87.9,8.9,2.1,3,1.3,0.2,0.1,0.6827,0.5209,0.1553,0.0065,2173,HTI,Latin America and the Caribbean
57,Haiti,1960,MF,15,999,85,11.2,2,3.6,1.6,0.2,0.1,0.8205,0.6242,0.1887,0.0076,2304,HTI,Latin America and the Caribbean
57,Haiti,1965,MF,15,999,82.1,13.5,2.1,4.1,2,0.3,0.1,0.9636,0.733,0.2224,0.0081,2458,HTI,Latin America and the Caribbean
57,Haiti,1970,MF,15,999,78.5,15.9,2.3,5.3,2.7,0.3,0.2,1.1757,0.8808,0.2848,0.0101,2668,HTI,Latin America and the Caribbean
57,Haiti,1975,MF,15,999,74,18.3,2.6,7.2,3.8,0.4,0.2,1.5017,1.0874,0.4011,0.0132,2899,HTI,Latin America and the Caribbean
57,Haiti,1980,MF,15,999,67.4,21.6,2.9,10.4,5.7,0.6,0.5,1.9918,1.392,0.5795,0.0202,3173,HTI,Latin America and the Caribbean
57,Haiti,1985,MF,15,999,47.7,37.6,4.9,14.1,8.2,0.6,0.3,2.9692,2.1578,0.7928,0.0186,3486,HTI,Latin America and the Caribbean
57,Haiti,1990,MF,15,999,41.6,39.9,5.1,17.9,11,0.7,0.3,3.5049,2.461,1.0236,0.0204,3818,HTI,Latin America and the Caribbean
57,Haiti,1995,MF,15,999,35.6,42.2,5.2,21.5,14.2,0.7,0.4,4.041,2.7555,1.263,0.0225,4202,HTI,Latin America and the Caribbean
57,Haiti,2000,MF,15,999,33,41.3,4.9,24.9,17.7,0.8,0.5,4.4578,2.9252,1.5081,0.0245,4723,HTI,Latin America and the Caribbean
57,Haiti,2005,MF,15,999,31.3,40.1,4.6,27.8,21.5,0.8,0.5,4.8373,3.059,1.7513,0.027,5331,HTI,Latin America and the Caribbean
57,Haiti,2010,MF,15,999,30.2,38.6,4.3,30.3,25,0.9,0.6,5.1645,3.1596,1.9744,0.0305,5825,HTI,Latin America and the Caribbean
58,Honduras,1950,MF,15,999,62.4,33.8,7,3.4,2.3,0.5,0.2,1.6654,1.4534,0.1977,0.0143,759,HND,Latin America and the Caribbean
58,Honduras,1955,MF,15,999,60.1,35.6,7.2,3.9,2.6,0.5,0.2,1.7881,1.5468,0.2265,0.0148,876,HND,Latin America and the Caribbean
58,Honduras,1960,MF,15,999,56.8,38.1,7.8,4.7,3.2,0.5,0.2,1.9595,1.6837,0.262,0.0138,1013,HND,Latin America and the Caribbean
58,Honduras,1965,MF,15,999,53,41,7.2,5.4,3.6,0.6,0.3,2.1346,1.809,0.3076,0.018,1176,HND,Latin America and the Caribbean
58,Honduras,1970,MF,15,999,48.7,44.2,7.6,6.4,4.2,0.7,0.4,2.369,1.9853,0.3615,0.0222,1343,HND,Latin America and the Caribbean
58,Honduras,1975,MF,15,999,43.9,47.7,10,7.6,4.6,0.9,0.4,2.6819,2.2371,0.4186,0.0262,1568,HND,Latin America and the Caribbean
58,Honduras,1980,MF,15,999,33.6,51.9,13.8,12.2,7,2.2,1,3.6093,2.8371,0.7078,0.0643,1883,HND,Latin America and the Caribbean
58,Honduras,1985,MF,15,999,24.7,54.7,18.2,17.6,9.8,3,1.5,4.5129,3.4224,1.0015,0.089,2248,HND,Latin America and the Caribbean
58,Honduras,1990,MF,15,999,20.3,56.2,23.4,20.2,10.7,3.2,1.6,5.01,3.7943,1.1197,0.096,2668,HND,Latin America and the Caribbean
58,Honduras,1995,MF,15,999,16,57.1,29.7,22.9,11.4,3.9,2,5.5642,4.214,1.2334,0.1167,3161,HND,Latin America and the Caribbean
58,Honduras,2000,MF,15,999,12.4,55.7,35.1,27,12.5,4.9,2.5,6.1955,4.633,1.415,0.1475,3743,HND,Latin America and the Caribbean
58,Honduras,2005,MF,15,999,9.7,51.1,36.1,33.2,14.2,6,3,6.8305,4.9666,1.6832,0.1807,4381,HND,Latin America and the Caribbean
58,Honduras,2010,MF,15,999,7.5,43.8,33.6,41.5,16.4,7.2,3.6,7.4879,5.2431,2.029,0.2159,5087,HND,Latin America and the Caribbean
59,Jamaica,1950,MF,15,999,17.1,78.4,27,4.2,1.6,0.3,0.2,3.6389,3.4346,0.1938,0.0105,899,JAM,Latin America and the Caribbean
59,Jamaica,1955,MF,15,999,16.5,78.5,27.5,4.6,1.7,0.4,0.2,3.6997,3.4772,0.2114,0.0111,971,JAM,Latin America and the Caribbean
59,Jamaica,1960,MF,15,999,16.1,76.9,27.7,6.6,2.5,0.3,0.2,3.8573,3.5546,0.2928,0.0099,950,JAM,Latin America and the Caribbean
59,Jamaica,1965,MF,15,999,10.1,78.5,29.9,10.7,4,0.7,0.4,4.4424,3.9366,0.4834,0.0224,996,JAM,Latin America and the Caribbean
59,Jamaica,1970,MF,15,999,4,83.1,33.2,11.9,4.4,1,0.5,4.8416,4.261,0.5499,0.0307,991,JAM,Latin America and the Caribbean
59,Jamaica,1975,MF,15,999,2.9,78,34.1,17.7,6.6,1.4,0.7,5.3648,4.5071,0.8152,0.0425,1103,JAM,Latin America and the Caribbean
59,Jamaica,1980,MF,15,999,2.6,68.3,32.2,27.6,11.2,1.5,0.7,6.0541,4.7577,1.2529,0.0435,1275,JAM,Latin America and the Caribbean
59,Jamaica,1985,MF,15,999,4.2,58.2,29.3,35.3,15,2.3,1.2,6.601,4.8808,1.6495,0.0707,1456,JAM,Latin America and the Caribbean
59,Jamaica,1990,MF,15,999,4.2,51.8,27.4,40.8,18.5,3.1,1.6,7.1114,5.0137,2.002,0.0957,1535,JAM,Latin America and the Caribbean
59,Jamaica,1995,MF,15,999,5.2,37.8,20.9,48.9,23,7.9,4.2,8.1348,5.1696,2.7225,0.2427,1641,JAM,Latin America and the Caribbean
59,Jamaica,2000,MF,15,999,5.9,25.7,14.7,56,26.6,12.4,6.7,9.0707,5.3169,3.3723,0.3815,1730,JAM,Latin America and the Caribbean
59,Jamaica,2005,MF,15,999,5.3,20,12,60.9,30,13.7,7.4,9.6175,5.4359,3.7596,0.422,1823,JAM,Latin America and the Caribbean
59,Jamaica,2010,MF,15,999,5.7,16.1,10,62,31.2,16.2,8.7,9.8735,5.4753,3.8992,0.4989,1926,JAM,Latin America and the Caribbean
60,Mexico,1950,MF,15,999,45.4,48.9,10.6,4.5,1.5,1.2,0.8,2.4263,2.1291,0.2557,0.0415,16094,MEX,Latin America and the Caribbean
60,Mexico,1955,MF,15,999,42.8,50.6,11.5,5.4,1.7,1.2,0.8,2.5936,2.2627,0.2893,0.0416,17911,MEX,Latin America and the Caribbean
60,Mexico,1960,MF,15,999,40.1,52.2,12,6.5,1.9,1.3,0.9,2.767,2.394,0.33,0.043,20318,MEX,Latin America and the Caribbean
60,Mexico,1965,MF,15,999,36,53.9,14,8.3,3.5,1.8,1.2,3.1668,2.6435,0.4627,0.0607,23293,MEX,Latin America and the Caribbean
60,Mexico,1970,MF,15,999,31.8,55.8,16.6,10.1,4.4,2.2,1.6,3.5556,2.9125,0.5679,0.0751,27063,MEX,Latin America and the Caribbean
60,Mexico,1975,MF,15,999,30.4,51,17.4,14.6,5.9,4,2.3,4.1474,3.1666,0.8553,0.1254,31594,MEX,Latin America and the Caribbean
60,Mexico,1980,MF,15,999,27.5,46.5,18.9,20.4,8.1,5.6,3.4,4.8919,3.5213,1.1909,0.1796,37041,MEX,Latin America and the Caribbean
60,Mexico,1985,MF,15,999,21.4,44.4,19.5,27.6,10.9,6.6,4,5.7316,3.9677,1.5523,0.2115,43477,MEX,Latin America and the Caribbean
60,Mexico,1990,MF,15,999,16.6,42,19.3,34.2,13.4,7.2,3.9,6.401,4.3223,1.858,0.2207,51246,MEX,Latin America and the Caribbean
60,Mexico,1995,MF,15,999,12.9,39.9,20.5,37.9,15.5,9.3,6.2,7.1137,4.6451,2.1597,0.3089,59036,MEX,Latin America and the Caribbean
60,Mexico,2000,MF,15,999,10.3,37.5,19.1,41.2,16.6,11,8.4,7.6166,4.8315,2.3962,0.3888,66378,MEX,Latin America and the Caribbean
60,Mexico,2005,MF,15,999,7.8,31.7,16.5,46.2,19.8,14.2,9.8,8.3918,5.0754,2.8356,0.4808,73868,MEX,Latin America and the Caribbean
60,Mexico,2010,MF,15,999,6,25.6,15.5,51.7,22,16.7,11.5,9.113,5.3358,3.2137,0.5635,81611,MEX,Latin America and the Caribbean
61,Nicaragua,1950,MF,15,999,64,32.8,7.8,2.7,1,0.5,0.2,1.5584,1.4068,0.1378,0.0138,664,NIC,Latin America and the Caribbean
61,Nicaragua,1955,MF,15,999,59.7,35.6,8.4,3.4,1.3,1.2,0.6,1.8504,1.5995,0.214,0.0369,745,NIC,Latin America and the Caribbean
61,Nicaragua,1960,MF,15,999,54.3,39.2,9.3,4.4,1.6,2.1,1.1,2.2089,1.8405,0.305,0.0634,840,NIC,Latin America and the Caribbean
61,Nicaragua,1965,MF,15,999,50.6,39.7,9.5,6.1,2.3,3.5,1.8,2.62,2.0533,0.4619,0.1048,969,NIC,Latin America and the Caribbean
61,Nicaragua,1970,MF,15,999,48.1,38.5,9.3,8,3,5.3,2.6,3.0362,2.2323,0.6465,0.1574,1149,NIC,Latin America and the Caribbean
61,Nicaragua,1975,MF,15,999,45.8,38.8,9.5,8.7,3.3,6.6,3.1,3.3164,2.3671,0.7553,0.194,1362,NIC,Latin America and the Caribbean
61,Nicaragua,1980,MF,15,999,44,37.4,9.3,9.9,4,8.7,4.1,3.7055,2.5134,0.9377,0.2544,1607,NIC,Latin America and the Caribbean
61,Nicaragua,1985,MF,15,999,41.7,36.9,9.3,11.9,5.1,9.5,4.7,4.0298,2.6698,1.077,0.283,1855,NIC,Latin America and the Caribbean
61,Nicaragua,1990,MF,15,999,38.6,37.2,9.5,14.2,6.3,9.9,4.9,4.3618,2.8522,1.2123,0.2973,2113,NIC,Latin America and the Caribbean
61,Nicaragua,1995,MF,15,999,35.9,34.9,9.1,17.7,8.1,11.4,5.7,4.8295,3.0678,1.4201,0.3416,2474,NIC,Latin America and the Caribbean
61,Nicaragua,2000,MF,15,999,32.3,32.3,8.6,22.2,10.3,13.1,6.5,5.4191,3.3493,1.6772,0.3926,2875,NIC,Latin America and the Caribbean
61,Nicaragua,2005,MF,15,999,27.7,30.3,8.2,27.2,13.2,14.8,7.4,6.074,3.6726,1.959,0.4424,3350,NIC,Latin America and the Caribbean
61,Nicaragua,2010,MF,15,999,23.5,27.4,7.5,32.9,16.5,16.2,8.2,6.7423,3.9941,2.2597,0.4885,3880,NIC,Latin America and the Caribbean
62,Panama,1950,MF,15,999,33.1,52.1,22.6,13.4,3.5,1.4,0.9,3.7652,3.1271,0.5923,0.0458,513,PAN,Latin America and the Caribbean
62,Panama,1955,MF,15,999,28.7,53.8,24.1,15.7,4.1,1.9,1.1,4.1586,3.3916,0.7067,0.0603,568,PAN,Latin America and the Caribbean
